job_fair_id,job_fair_url,title,organization,location,date_time,event_url,description,contact_person,mobile,email,contact_role,s_no,employer_name,job_type,job_location,vacancies,salary,job_id,job_title,min_age,max_age,education,specialization,experience
382504080023,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/382504080023,Tenkasi Micro Job Fair - 17 April 2025,"DISTRICT EMPLOYMENT AND CAREER GUIDANCE CENTRE - TENKASI, ,","Thenkasi - KUTHUKKALVALASAI , EBENESAR TILES SHOW ROOM Near and KFC BACK SIDE",17/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/382504080023,"தென்காசி மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மையம் சார்பில் தனியார்துறை வேலைவாய்ப்பு முகாம் வருகின்ற 17.04.2025 அன்று வியாழக்கிழமை காலை 10.00 மணி முதல் மதியம் 02.00 மணி வரை அலுவலக வளாகத்திலேயே வைத்து நடைபெற இருக்கிறது. இம்முகாமில் 8 ஆம் வகுப்பு தேர்ச்சி முதல் பட்டப்படிப்பு மற்றும் ஐ.டி.ஐ டிப்ளமோ ஆகிய கல்வித் தகுதி உடையவர்கள் கலந்து கொள்ளலாம் தனியார்துறை நிறுவனங்கள், திறன் பயிற்சி வழங்குநர்கள் தங்களுக்கு தேவையான பணியாளர்களை தேர்வு செய்ய வேலையளிப்போர்கள் (Employers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/eUyhkzetn4F3pocj9 மேலும் வேலைதேடும் தென்காசி மாவட்டத்தைச் சார்ந்த வேலைநாடுநர்கள் இம்முகாமில் கலந்து கொண்டு பயன்பெறலாம். வேலைதேடும் இளைஞர்கள்(Jobseekers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/xznQ7xT2W9iVhNrg9 அனுமதி இலவலசம். www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் வேலையளிப்போர் Employer Login ல் மற்றும் வேலைநாடுநர்கள் Candidate Login ல்பதிவு செய்ய வேண்டும். தனியார் வேலைவாய்ப்பு முகாம் மூலம் பணிநியமனம் பெற்றவர்களது வேலைவாய்ப்பு அலுவலக பதிவு மூப்பு எவ்விதத்திலும் இரத்து செய்யப்படமாட்டாது",,,,,1,matrimony,Under Graduate - Bachelor of Arts - ENGLISH,Chennai,4,"15,000 - 25,000",38250408002322409161153091062504199,,35,Under Graduate,Bachelor of Arts,ENGLISH,
382504080023,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/382504080023,Tenkasi Micro Job Fair - 17 April 2025,"DISTRICT EMPLOYMENT AND CAREER GUIDANCE CENTRE - TENKASI, ,","Thenkasi - KUTHUKKALVALASAI , EBENESAR TILES SHOW ROOM Near and KFC BACK SIDE",17/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/382504080023,"தென்காசி மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மையம் சார்பில் தனியார்துறை வேலைவாய்ப்பு முகாம் வருகின்ற 17.04.2025 அன்று வியாழக்கிழமை காலை 10.00 மணி முதல் மதியம் 02.00 மணி வரை அலுவலக வளாகத்திலேயே வைத்து நடைபெற இருக்கிறது. இம்முகாமில் 8 ஆம் வகுப்பு தேர்ச்சி முதல் பட்டப்படிப்பு மற்றும் ஐ.டி.ஐ டிப்ளமோ ஆகிய கல்வித் தகுதி உடையவர்கள் கலந்து கொள்ளலாம் தனியார்துறை நிறுவனங்கள், திறன் பயிற்சி வழங்குநர்கள் தங்களுக்கு தேவையான பணியாளர்களை தேர்வு செய்ய வேலையளிப்போர்கள் (Employers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/eUyhkzetn4F3pocj9 மேலும் வேலைதேடும் தென்காசி மாவட்டத்தைச் சார்ந்த வேலைநாடுநர்கள் இம்முகாமில் கலந்து கொண்டு பயன்பெறலாம். வேலைதேடும் இளைஞர்கள்(Jobseekers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/xznQ7xT2W9iVhNrg9 அனுமதி இலவலசம். www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் வேலையளிப்போர் Employer Login ல் மற்றும் வேலைநாடுநர்கள் Candidate Login ல்பதிவு செய்ய வேண்டும். தனியார் வேலைவாய்ப்பு முகாம் மூலம் பணிநியமனம் பெற்றவர்களது வேலைவாய்ப்பு அலுவலக பதிவு மூப்பு எவ்விதத்திலும் இரத்து செய்யப்படமாட்டாது",,,,,2,S K ENTERPRISES,Below SSLC - Any,Chennai,600,"15,000 - 25,000",38250408002322401041223301992504214,,35,Below SSLC,Any,None,
382504080023,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/382504080023,Tenkasi Micro Job Fair - 17 April 2025,"DISTRICT EMPLOYMENT AND CAREER GUIDANCE CENTRE - TENKASI, ,","Thenkasi - KUTHUKKALVALASAI , EBENESAR TILES SHOW ROOM Near and KFC BACK SIDE",17/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/382504080023,"தென்காசி மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மையம் சார்பில் தனியார்துறை வேலைவாய்ப்பு முகாம் வருகின்ற 17.04.2025 அன்று வியாழக்கிழமை காலை 10.00 மணி முதல் மதியம் 02.00 மணி வரை அலுவலக வளாகத்திலேயே வைத்து நடைபெற இருக்கிறது. இம்முகாமில் 8 ஆம் வகுப்பு தேர்ச்சி முதல் பட்டப்படிப்பு மற்றும் ஐ.டி.ஐ டிப்ளமோ ஆகிய கல்வித் தகுதி உடையவர்கள் கலந்து கொள்ளலாம் தனியார்துறை நிறுவனங்கள், திறன் பயிற்சி வழங்குநர்கள் தங்களுக்கு தேவையான பணியாளர்களை தேர்வு செய்ய வேலையளிப்போர்கள் (Employers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/eUyhkzetn4F3pocj9 மேலும் வேலைதேடும் தென்காசி மாவட்டத்தைச் சார்ந்த வேலைநாடுநர்கள் இம்முகாமில் கலந்து கொண்டு பயன்பெறலாம். வேலைதேடும் இளைஞர்கள்(Jobseekers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/xznQ7xT2W9iVhNrg9 அனுமதி இலவலசம். www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் வேலையளிப்போர் Employer Login ல் மற்றும் வேலைநாடுநர்கள் Candidate Login ல்பதிவு செய்ய வேண்டும். தனியார் வேலைவாய்ப்பு முகாம் மூலம் பணிநியமனம் பெற்றவர்களது வேலைவாய்ப்பு அலுவலக பதிவு மூப்பு எவ்விதத்திலும் இரத்து செய்யப்படமாட்டாது",,,,,3,HINDUSTAN POWER LINKS,Business Development Executive,Thanjavur,100,"15,000 - 25,000",38250408002322206251121535542504668,Business Development Executive,25,Under Graduate,Any,None,Business Development Executive
382504080023,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/382504080023,Tenkasi Micro Job Fair - 17 April 2025,"DISTRICT EMPLOYMENT AND CAREER GUIDANCE CENTRE - TENKASI, ,","Thenkasi - KUTHUKKALVALASAI , EBENESAR TILES SHOW ROOM Near and KFC BACK SIDE",17/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/382504080023,"தென்காசி மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மையம் சார்பில் தனியார்துறை வேலைவாய்ப்பு முகாம் வருகின்ற 17.04.2025 அன்று வியாழக்கிழமை காலை 10.00 மணி முதல் மதியம் 02.00 மணி வரை அலுவலக வளாகத்திலேயே வைத்து நடைபெற இருக்கிறது. இம்முகாமில் 8 ஆம் வகுப்பு தேர்ச்சி முதல் பட்டப்படிப்பு மற்றும் ஐ.டி.ஐ டிப்ளமோ ஆகிய கல்வித் தகுதி உடையவர்கள் கலந்து கொள்ளலாம் தனியார்துறை நிறுவனங்கள், திறன் பயிற்சி வழங்குநர்கள் தங்களுக்கு தேவையான பணியாளர்களை தேர்வு செய்ய வேலையளிப்போர்கள் (Employers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/eUyhkzetn4F3pocj9 மேலும் வேலைதேடும் தென்காசி மாவட்டத்தைச் சார்ந்த வேலைநாடுநர்கள் இம்முகாமில் கலந்து கொண்டு பயன்பெறலாம். வேலைதேடும் இளைஞர்கள்(Jobseekers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/xznQ7xT2W9iVhNrg9 அனுமதி இலவலசம். www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் வேலையளிப்போர் Employer Login ல் மற்றும் வேலைநாடுநர்கள் Candidate Login ல்பதிவு செய்ய வேண்டும். தனியார் வேலைவாய்ப்பு முகாம் மூலம் பணிநியமனம் பெற்றவர்களது வேலைவாய்ப்பு அலுவலக பதிவு மூப்பு எவ்விதத்திலும் இரத்து செய்யப்படமாட்டாது",,,,,4,SSG Insurance Brokers,Under Graduate - Any,Thenkasi,5,"~15,000",38250408002322308211131060122504776,,25,Under Graduate,Any,None,
382504080023,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/382504080023,Tenkasi Micro Job Fair - 17 April 2025,"DISTRICT EMPLOYMENT AND CAREER GUIDANCE CENTRE - TENKASI, ,","Thenkasi - KUTHUKKALVALASAI , EBENESAR TILES SHOW ROOM Near and KFC BACK SIDE",17/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/382504080023,"தென்காசி மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மையம் சார்பில் தனியார்துறை வேலைவாய்ப்பு முகாம் வருகின்ற 17.04.2025 அன்று வியாழக்கிழமை காலை 10.00 மணி முதல் மதியம் 02.00 மணி வரை அலுவலக வளாகத்திலேயே வைத்து நடைபெற இருக்கிறது. இம்முகாமில் 8 ஆம் வகுப்பு தேர்ச்சி முதல் பட்டப்படிப்பு மற்றும் ஐ.டி.ஐ டிப்ளமோ ஆகிய கல்வித் தகுதி உடையவர்கள் கலந்து கொள்ளலாம் தனியார்துறை நிறுவனங்கள், திறன் பயிற்சி வழங்குநர்கள் தங்களுக்கு தேவையான பணியாளர்களை தேர்வு செய்ய வேலையளிப்போர்கள் (Employers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/eUyhkzetn4F3pocj9 மேலும் வேலைதேடும் தென்காசி மாவட்டத்தைச் சார்ந்த வேலைநாடுநர்கள் இம்முகாமில் கலந்து கொண்டு பயன்பெறலாம். வேலைதேடும் இளைஞர்கள்(Jobseekers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/xznQ7xT2W9iVhNrg9 அனுமதி இலவலசம். www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் வேலையளிப்போர் Employer Login ல் மற்றும் வேலைநாடுநர்கள் Candidate Login ல்பதிவு செய்ய வேண்டும். தனியார் வேலைவாய்ப்பு முகாம் மூலம் பணிநியமனம் பெற்றவர்களது வேலைவாய்ப்பு அலுவலக பதிவு மூப்பு எவ்விதத்திலும் இரத்து செய்யப்படமாட்டாது",,,,,5,TBC INSTITUTE,Business Development Executive,Kanniyakumari,55,"15,000 - 25,000",38250408002322312071653535452504667,Business Development Executive,25,Under Graduate,Bachelor of Education,None,"Business Development Executive, Management Trainee"
382504080023,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/382504080023,Tenkasi Micro Job Fair - 17 April 2025,"DISTRICT EMPLOYMENT AND CAREER GUIDANCE CENTRE - TENKASI, ,","Thenkasi - KUTHUKKALVALASAI , EBENESAR TILES SHOW ROOM Near and KFC BACK SIDE",17/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/382504080023,"தென்காசி மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மையம் சார்பில் தனியார்துறை வேலைவாய்ப்பு முகாம் வருகின்ற 17.04.2025 அன்று வியாழக்கிழமை காலை 10.00 மணி முதல் மதியம் 02.00 மணி வரை அலுவலக வளாகத்திலேயே வைத்து நடைபெற இருக்கிறது. இம்முகாமில் 8 ஆம் வகுப்பு தேர்ச்சி முதல் பட்டப்படிப்பு மற்றும் ஐ.டி.ஐ டிப்ளமோ ஆகிய கல்வித் தகுதி உடையவர்கள் கலந்து கொள்ளலாம் தனியார்துறை நிறுவனங்கள், திறன் பயிற்சி வழங்குநர்கள் தங்களுக்கு தேவையான பணியாளர்களை தேர்வு செய்ய வேலையளிப்போர்கள் (Employers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/eUyhkzetn4F3pocj9 மேலும் வேலைதேடும் தென்காசி மாவட்டத்தைச் சார்ந்த வேலைநாடுநர்கள் இம்முகாமில் கலந்து கொண்டு பயன்பெறலாம். வேலைதேடும் இளைஞர்கள்(Jobseekers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/xznQ7xT2W9iVhNrg9 அனுமதி இலவலசம். www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் வேலையளிப்போர் Employer Login ல் மற்றும் வேலைநாடுநர்கள் Candidate Login ல்பதிவு செய்ய வேண்டும். தனியார் வேலைவாய்ப்பு முகாம் மூலம் பணிநியமனம் பெற்றவர்களது வேலைவாய்ப்பு அலுவலக பதிவு மூப்பு எவ்விதத்திலும் இரத்து செய்யப்படமாட்டாது",,,,,6,K K Enterprises,Below SSLC - Any,Kancheepuram,50,"15,000 - 25,000",38250408002322102081318448492504805,,32,Below SSLC,Any,None,
382504080023,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/382504080023,Tenkasi Micro Job Fair - 17 April 2025,"DISTRICT EMPLOYMENT AND CAREER GUIDANCE CENTRE - TENKASI, ,","Thenkasi - KUTHUKKALVALASAI , EBENESAR TILES SHOW ROOM Near and KFC BACK SIDE",17/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/382504080023,"தென்காசி மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மையம் சார்பில் தனியார்துறை வேலைவாய்ப்பு முகாம் வருகின்ற 17.04.2025 அன்று வியாழக்கிழமை காலை 10.00 மணி முதல் மதியம் 02.00 மணி வரை அலுவலக வளாகத்திலேயே வைத்து நடைபெற இருக்கிறது. இம்முகாமில் 8 ஆம் வகுப்பு தேர்ச்சி முதல் பட்டப்படிப்பு மற்றும் ஐ.டி.ஐ டிப்ளமோ ஆகிய கல்வித் தகுதி உடையவர்கள் கலந்து கொள்ளலாம் தனியார்துறை நிறுவனங்கள், திறன் பயிற்சி வழங்குநர்கள் தங்களுக்கு தேவையான பணியாளர்களை தேர்வு செய்ய வேலையளிப்போர்கள் (Employers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/eUyhkzetn4F3pocj9 மேலும் வேலைதேடும் தென்காசி மாவட்டத்தைச் சார்ந்த வேலைநாடுநர்கள் இம்முகாமில் கலந்து கொண்டு பயன்பெறலாம். வேலைதேடும் இளைஞர்கள்(Jobseekers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/xznQ7xT2W9iVhNrg9 அனுமதி இலவலசம். www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் வேலையளிப்போர் Employer Login ல் மற்றும் வேலைநாடுநர்கள் Candidate Login ல்பதிவு செய்ய வேண்டும். தனியார் வேலைவாய்ப்பு முகாம் மூலம் பணிநியமனம் பெற்றவர்களது வேலைவாய்ப்பு அலுவலக பதிவு மூப்பு எவ்விதத்திலும் இரத்து செய்யப்படமாட்டாது",,,,,7,K K Enterprises,HSC - Any,Kancheepuram,50,"15,000 - 25,000",38250408002322102081318448492504992,,32,HSC,Any,None,
382504080023,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/382504080023,Tenkasi Micro Job Fair - 17 April 2025,"DISTRICT EMPLOYMENT AND CAREER GUIDANCE CENTRE - TENKASI, ,","Thenkasi - KUTHUKKALVALASAI , EBENESAR TILES SHOW ROOM Near and KFC BACK SIDE",17/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/382504080023,"தென்காசி மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மையம் சார்பில் தனியார்துறை வேலைவாய்ப்பு முகாம் வருகின்ற 17.04.2025 அன்று வியாழக்கிழமை காலை 10.00 மணி முதல் மதியம் 02.00 மணி வரை அலுவலக வளாகத்திலேயே வைத்து நடைபெற இருக்கிறது. இம்முகாமில் 8 ஆம் வகுப்பு தேர்ச்சி முதல் பட்டப்படிப்பு மற்றும் ஐ.டி.ஐ டிப்ளமோ ஆகிய கல்வித் தகுதி உடையவர்கள் கலந்து கொள்ளலாம் தனியார்துறை நிறுவனங்கள், திறன் பயிற்சி வழங்குநர்கள் தங்களுக்கு தேவையான பணியாளர்களை தேர்வு செய்ய வேலையளிப்போர்கள் (Employers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/eUyhkzetn4F3pocj9 மேலும் வேலைதேடும் தென்காசி மாவட்டத்தைச் சார்ந்த வேலைநாடுநர்கள் இம்முகாமில் கலந்து கொண்டு பயன்பெறலாம். வேலைதேடும் இளைஞர்கள்(Jobseekers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/xznQ7xT2W9iVhNrg9 அனுமதி இலவலசம். www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் வேலையளிப்போர் Employer Login ல் மற்றும் வேலைநாடுநர்கள் Candidate Login ல்பதிவு செய்ய வேண்டும். தனியார் வேலைவாய்ப்பு முகாம் மூலம் பணிநியமனம் பெற்றவர்களது வேலைவாய்ப்பு அலுவலக பதிவு மூப்பு எவ்விதத்திலும் இரத்து செய்யப்படமாட்டாது",,,,,8,K K Enterprises,Diploma - Any,Kancheepuram,100,"15,000 - 25,000",38250408002322102081318448492504000,,28,Diploma,Any,None,
382504080023,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/382504080023,Tenkasi Micro Job Fair - 17 April 2025,"DISTRICT EMPLOYMENT AND CAREER GUIDANCE CENTRE - TENKASI, ,","Thenkasi - KUTHUKKALVALASAI , EBENESAR TILES SHOW ROOM Near and KFC BACK SIDE",17/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/382504080023,"தென்காசி மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மையம் சார்பில் தனியார்துறை வேலைவாய்ப்பு முகாம் வருகின்ற 17.04.2025 அன்று வியாழக்கிழமை காலை 10.00 மணி முதல் மதியம் 02.00 மணி வரை அலுவலக வளாகத்திலேயே வைத்து நடைபெற இருக்கிறது. இம்முகாமில் 8 ஆம் வகுப்பு தேர்ச்சி முதல் பட்டப்படிப்பு மற்றும் ஐ.டி.ஐ டிப்ளமோ ஆகிய கல்வித் தகுதி உடையவர்கள் கலந்து கொள்ளலாம் தனியார்துறை நிறுவனங்கள், திறன் பயிற்சி வழங்குநர்கள் தங்களுக்கு தேவையான பணியாளர்களை தேர்வு செய்ய வேலையளிப்போர்கள் (Employers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/eUyhkzetn4F3pocj9 மேலும் வேலைதேடும் தென்காசி மாவட்டத்தைச் சார்ந்த வேலைநாடுநர்கள் இம்முகாமில் கலந்து கொண்டு பயன்பெறலாம். வேலைதேடும் இளைஞர்கள்(Jobseekers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/xznQ7xT2W9iVhNrg9 அனுமதி இலவலசம். www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் வேலையளிப்போர் Employer Login ல் மற்றும் வேலைநாடுநர்கள் Candidate Login ல்பதிவு செய்ய வேண்டும். தனியார் வேலைவாய்ப்பு முகாம் மூலம் பணிநியமனம் பெற்றவர்களது வேலைவாய்ப்பு அலுவலக பதிவு மூப்பு எவ்விதத்திலும் இரத்து செய்யப்படமாட்டாது",,,,,9,K K Enterprises,Under Graduate - Any,Kancheepuram,100,"15,000 - 25,000",38250408002322102081318448492504240,,32,Under Graduate,Any,None,
382504080023,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/382504080023,Tenkasi Micro Job Fair - 17 April 2025,"DISTRICT EMPLOYMENT AND CAREER GUIDANCE CENTRE - TENKASI, ,","Thenkasi - KUTHUKKALVALASAI , EBENESAR TILES SHOW ROOM Near and KFC BACK SIDE",17/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/382504080023,"தென்காசி மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மையம் சார்பில் தனியார்துறை வேலைவாய்ப்பு முகாம் வருகின்ற 17.04.2025 அன்று வியாழக்கிழமை காலை 10.00 மணி முதல் மதியம் 02.00 மணி வரை அலுவலக வளாகத்திலேயே வைத்து நடைபெற இருக்கிறது. இம்முகாமில் 8 ஆம் வகுப்பு தேர்ச்சி முதல் பட்டப்படிப்பு மற்றும் ஐ.டி.ஐ டிப்ளமோ ஆகிய கல்வித் தகுதி உடையவர்கள் கலந்து கொள்ளலாம் தனியார்துறை நிறுவனங்கள், திறன் பயிற்சி வழங்குநர்கள் தங்களுக்கு தேவையான பணியாளர்களை தேர்வு செய்ய வேலையளிப்போர்கள் (Employers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/eUyhkzetn4F3pocj9 மேலும் வேலைதேடும் தென்காசி மாவட்டத்தைச் சார்ந்த வேலைநாடுநர்கள் இம்முகாமில் கலந்து கொண்டு பயன்பெறலாம். வேலைதேடும் இளைஞர்கள்(Jobseekers) கீழ்காணும் கூகுள் படிவத்தை பூர்த்தி செய்யவும். https://forms.gle/xznQ7xT2W9iVhNrg9 அனுமதி இலவலசம். www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் வேலையளிப்போர் Employer Login ல் மற்றும் வேலைநாடுநர்கள் Candidate Login ல்பதிவு செய்ய வேண்டும். தனியார் வேலைவாய்ப்பு முகாம் மூலம் பணிநியமனம் பெற்றவர்களது வேலைவாய்ப்பு அலுவலக பதிவு மூப்பு எவ்விதத்திலும் இரத்து செய்யப்படமாட்டாது",,,,,10,MRF TCR PLANT,Diploma - Any,Perambalur,100,"15,000 - 25,000",38250408002322411271028314422504350,,26,Diploma,Any,None,
142504040035,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/142504040035,Thiruvallur Micro Job Fair - April 2025,"District Employment and Career Guidance centre, Collector office campus, Perumbakkam-602001, Tiruvallur District ,",Tiruvallur - Near RTO OFFICE Thiruvallur,25/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/142504040035,"• திருவள்ளூர் மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மைய அலுவலகத்தில் 25.04.2025 வெள்ளிகிழமை அன்று தனியார் துறை வேலைவாய்ப்பு முகாம் நடைபெற உள்ளது. இம்முகாமில் 25 க்கும் மேற்பட்ட நிறுவனங்கள் கலந்து கொண்டு பணிவாய்ப்பு வழங்கிட உள்ளது. 10-ஆம் வகுப்பு, 12-ஆம் வகுப்பு, பட்டப்படிப்பு, டிப்ளோமா மற்றும் ஐ.டி.ஐ படித்த இளைஞர்கள் கலந்து கொள்ளலாம். கலந்து கொள்ள விரும்பும் வேலையளிப்பவர்கள் மற்றும் வேலைநாடுநர்கள் https://www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் 24.04.2025-க்குள் முன்பதிவு செய்து கொள்ளலாம் . Employers should bring company seal ,company mini flex and laptop on the day of the job fair.For more information contact 9626456509, 6381552624, 7879565104 .****** SPOT REGISTRATION IS NOT ALLOWED. PRE BOOKING IS COMPULSORY****** FOR ANY DOUBTS regarding HOW TO APPLY in tnprivatejobs.tn.gov.in kindly check employer user manual in the home page of tnprivatejobsportal under how to apply chapter",,,,,1,Dr Reddys Foundation,Under Graduate - Bachelor of Commerce - ACCOUNTANCY&AUDITING,Chennai,30,"~15,000",14250404003522211261107285842504741,,35,Under Graduate,Bachelor of Commerce,ACCOUNTANCY&AUDITING,
142504040035,https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfairlist_single/142504040035,Thiruvallur Micro Job Fair - April 2025,"District Employment and Career Guidance centre, Collector office campus, Perumbakkam-602001, Tiruvallur District ,",Tiruvallur - Near RTO OFFICE Thiruvallur,25/04/2025 09:00 AM to 02:00 PM,https://www.tnprivatejobs.tn.gov.in/ViewData/jobfair_view/142504040035,"• திருவள்ளூர் மாவட்ட வேலைவாய்ப்பு மற்றும் தொழில்நெறி வழிகாட்டும் மைய அலுவலகத்தில் 25.04.2025 வெள்ளிகிழமை அன்று தனியார் துறை வேலைவாய்ப்பு முகாம் நடைபெற உள்ளது. இம்முகாமில் 25 க்கும் மேற்பட்ட நிறுவனங்கள் கலந்து கொண்டு பணிவாய்ப்பு வழங்கிட உள்ளது. 10-ஆம் வகுப்பு, 12-ஆம் வகுப்பு, பட்டப்படிப்பு, டிப்ளோமா மற்றும் ஐ.டி.ஐ படித்த இளைஞர்கள் கலந்து கொள்ளலாம். கலந்து கொள்ள விரும்பும் வேலையளிப்பவர்கள் மற்றும் வேலைநாடுநர்கள் https://www.tnprivatejobs.tn.gov.in என்ற இணையதளத்தில் 24.04.2025-க்குள் முன்பதிவு செய்து கொள்ளலாம் . Employers should bring company seal ,company mini flex and laptop on the day of the job fair.For more information contact 9626456509, 6381552624, 7879565104 .****** SPOT REGISTRATION IS NOT ALLOWED. PRE BOOKING IS COMPULSORY****** FOR ANY DOUBTS regarding HOW TO APPLY in tnprivatejobs.tn.gov.in kindly check employer user manual in the home page of tnprivatejobsportal under how to apply chapter",,,,,2,UNIQ Technologies,Under Graduate - Bachelor of Engineering / Technology - ELECTRICAL AND ELECTRONIC ENGINEERING,Chennai,50,"15,000 - 25,000",14250404003522310280455446932504335,,32,Under Graduate,Bachelor of Engineering / Technology,ELECTRICAL AND ELECTRONIC ENGINEERING,
